County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,log_price,SaleYear,SaleMonth,Region,YearMonth,SaleMonthIndex,Region_Encoded
Kildare,343000.0,0,0,0,12.745488641595722,2023,12,Kildare,202312,96,12.675999534796896
Wicklow,197500.0,0,0,0,12.193498926601634,2023,11,Wicklow,202311,95,12.874432109580823
Dublin,575000.0,0,0,0,13.26212705890841,2023,6,DUBLIN3,202306,90,13.051437223066184
Galway,610000.0,0,0,0,13.321215875492411,2023,4,Galway,202304,88,12.324432211603508
Meath,299559.47,0,1,1,12.610071579329892,2023,1,Meath,202301,85,12.627426404419412
Galway,315000.0,1,0,0,12.660331092405906,2023,11,Galway,202311,95,12.324432211603508
Dublin,530000.0,0,0,0,13.180634172318978,2023,7,DUBLIN9,202307,91,12.867594882210415
Tipperary,150000.0,0,0,0,11.918397239722838,2023,7,Tipperary,202307,91,12.020955469125807
Dublin,366000.0,0,0,0,12.810391344620207,2023,6,DUBLIN1,202306,90,12.693381515153343
Cavan,170000.0,0,0,0,12.04355959836804,2023,6,Cavan,202306,90,11.964704034181656
Cork,352379.85,0,1,1,12.772467829910392,2023,4,Cork,202304,88,12.50443003876485
Kildare,226000.0,0,0,0,12.328294703023394,2023,4,Kildare,202304,88,12.675999534796896
Cork,249000.0,0,0,0,12.425212191503038,2023,4,Cork,202304,88,12.50443003876485
Galway,117500.0,1,0,0,11.674202123168431,2023,5,Galway,202305,89,12.324432211603508
Meath,330396.0,0,1,1,12.70805024068459,2023,10,Meath,202310,94,12.627426404419412
Dublin,280808.81,0,1,1,12.545432886420985,2023,11,DUBLIN_OTHER,202311,95,13.024492578828188
Wexford,330000.0,0,0,0,12.706850963741102,2023,8,Wexford,202308,92,12.285757562448085
Dublin,480000.0,0,0,0,13.081543466215235,2023,4,DUBLIN_OTHER,202304,88,13.024492578828188
Cork,497797.36,0,1,1,13.11795037441442,2023,6,Cork,202306,90,12.50443003876485
Wexford,132000.0,0,0,0,11.790564777297387,2023,7,Wexford,202307,91,12.285757562448085
Louth,220000.0,0,0,0,12.301387370778713,2023,3,Louth,202303,87,12.33576473624581
Limerick,325000.0,0,1,1,12.691583538230216,2023,5,Limerick,202305,89,12.311474033007881
Kilkenny,305000.0,0,0,0,12.628070334272698,2023,10,Kilkenny,202310,94,12.436845478382772
Dublin,755000.0,0,0,0,13.534474352733596,2023,2,DUBLIN_OTHER,202302,86,13.024492578828188
Waterford,245000.0,0,0,0,12.409017571151187,2023,4,Waterford,202304,88,12.339871805367562
Cork,300225.99,0,1,1,12.612294100868978,2023,12,Cork,202312,96,12.50443003876485
Cavan,135000.0,0,0,0,11.81303746480054,2023,6,Cavan,202306,90,11.964704034181656
Tipperary,173000.0,0,0,0,12.06105265381003,2023,10,Tipperary,202310,94,12.020955469125807
Wicklow,515418.5,0,1,1,13.152736411176187,2023,6,Wicklow,202306,90,12.874432109580823
Wicklow,436123.34,0,1,1,12.98568266516033,2023,12,Wicklow,202312,96,12.874432109580823
Cork,300000.0,0,0,0,12.611541086966117,2023,4,Cork,202304,88,12.50443003876485
Dublin,370044.0,0,1,1,12.821379898846718,2023,10,DUBLIN_OTHER,202310,94,13.024492578828188
Kerry,275000.0,0,0,0,12.524530013005734,2023,2,Kerry,202302,86,12.148198081573433
Carlow,280000.0,0,0,0,12.54254845357358,2023,8,Carlow,202308,92,12.106972331013218
Cork,30000.0,0,0,0,10.308985993422082,2023,11,Cork,202311,95,12.50443003876485
Dublin,440000.0,0,0,0,12.994532278619134,2023,6,DUBLIN7,202306,90,12.91650199573074
Dublin,510000.0,0,0,0,13.1421679654829,2023,7,DUBLIN_OTHER,202307,91,13.024492578828188
Offaly,190000.0,0,0,0,12.154784614286667,2023,4,Offaly,202304,88,12.212408390557984
Meath,303964.76,0,1,1,12.624670342466,2023,8,Meath,202308,92,12.627426404419412
Carlow,400000.0,0,0,0,12.899222326086994,2023,6,Carlow,202306,90,12.106972331013218
Louth,242000.0,0,0,0,12.396697137361691,2023,5,Louth,202305,89,12.33576473624581
Dublin,685000.0,0,0,0,13.437175577097312,2023,6,DUBLIN_OTHER,202306,90,13.024492578828188
Dublin,540000.0,0,0,0,13.199326270390594,2023,10,DUBLIN15,202310,94,12.820344173198317
Wicklow,440528.0,0,1,1,12.995731556470618,2023,10,Wicklow,202310,94,12.874432109580823
Waterford,205000.0,0,0,0,12.230770136157428,2023,3,Waterford,202303,87,12.339871805367562
Donegal,152500.0,0,0,0,11.934926432385152,2023,9,Donegal,202309,93,11.904104924590658
Tipperary,290000.0,1,1,1,12.577639650232571,2023,10,Tipperary,202310,94,12.020955469125807
Dublin,1500000.0,0,0,0,14.220976332738882,2023,8,DUBLIN_OTHER,202308,92,13.024492578828188
Galway,460000.0,0,0,0,13.03898394237596,2023,11,Galway,202311,95,12.324432211603508
Louth,235000.0,1,0,0,12.367345048436391,2023,9,Louth,202309,93,12.33576473624581
Limerick,135000.0,0,0,0,11.81303746480054,2023,10,Limerick,202310,94,12.311474033007881
Meath,520000.0,0,0,0,13.161586013632684,2023,10,Meath,202310,94,12.627426404419412
Dublin,311000.0,0,0,0,12.647551406590283,2023,9,DUBLIN_OTHER,202309,93,13.024492578828188
Dublin,280000.0,0,0,0,12.54254845357358,2023,5,DUBLIN_OTHER,202305,89,13.024492578828188
Dublin,9100000.0,0,0,0,16.02378508137718,2023,11,DUBLIN_OTHER,202311,95,13.024492578828188
Cork,305000.0,0,0,0,12.628070334272698,2023,6,Cork,202306,90,12.50443003876485
Dublin,356250.0,0,0,0,12.7833908175786,2023,12,DUBLIN20,202312,96,12.795942938061142
Kildare,207000.0,0,0,0,12.240478903153711,2023,11,Kildare,202311,95,12.675999534796896
Cork,705000.0,0,0,0,13.465954500233115,2023,4,Cork,202304,88,12.50443003876485
Mayo,1220000.0,0,0,0,14.014362236381237,2023,6,Mayo,202306,90,11.974021242539303
Meath,720000.0,0,0,0,13.487007879880162,2023,12,Meath,202312,96,12.627426404419412
Dublin,480176.0,0,1,1,13.0819100649125,2023,2,DUBLIN18,202302,86,13.184163001284368
Dublin,367000.0,0,0,0,12.813119851828636,2023,7,DUBLIN_OTHER,202307,91,13.024492578828188
Wexford,65000.0,0,0,0,11.082157933374816,2023,5,Wexford,202305,89,12.285757562448085
Louth,349370.35,0,1,1,12.763890675609735,2023,6,Louth,202306,90,12.33576473624581
Galway,335000.0,0,0,0,12.721888795877376,2023,8,Galway,202308,92,12.324432211603508
Wicklow,1220000.0,0,0,0,14.014362236381237,2023,2,Wicklow,202302,86,12.874432109580823
Galway,270000.0,0,0,0,12.506180941677355,2023,7,Galway,202307,91,12.324432211603508
Clare,210000.0,1,0,0,12.25486757159303,2023,12,Clare,202312,96,12.2671824036934
Carlow,192000.0,0,0,0,12.165255859329688,2023,2,Carlow,202302,86,12.106972331013218
Cork,300000.0,0,0,0,12.611541086966117,2023,3,Cork,202303,87,12.50443003876485
Kerry,260000.0,0,0,0,12.468440756144114,2023,10,Kerry,202310,94,12.148198081573433
Cork,740000.0,0,0,0,13.51440681653079,2023,12,Cork,202312,96,12.50443003876485
Dublin,285000.0,0,0,0,12.560247968016562,2023,3,DUBLIN8,202303,87,12.762815007876304
Kildare,480176.0,0,1,1,13.0819100649125,2023,11,Kildare,202311,95,12.675999534796896
Kilkenny,264318.0,0,1,1,12.484911986014616,2023,9,Kilkenny,202309,93,12.436845478382772
Mayo,175000.0,0,0,0,12.07254696717504,2023,3,Mayo,202303,87,11.974021242539303
Kilkenny,360000.0,0,0,0,12.793862088206213,2023,3,Kilkenny,202303,87,12.436845478382772
Dublin,850000.0,0,0,0,13.652992804936396,2023,2,DUBLIN15,202302,86,12.820344173198317
Limerick,230000.0,0,0,0,12.345838935721968,2023,1,Limerick,202301,85,12.311474033007881
Monaghan,177500.0,0,0,0,12.086731521684555,2023,1,Monaghan,202301,85,11.990506807093622
Wexford,310000.0,0,0,0,12.644330802262578,2023,12,Wexford,202312,96,12.285757562448085
Kildare,524229.0,0,1,1,13.169685798298726,2023,4,Kildare,202304,88,12.675999534796896
Mayo,470000.0,0,0,0,13.060490101343552,2023,7,Mayo,202307,91,11.974021242539303
Waterford,262500.0,0,0,0,12.47801017053037,2023,11,Waterford,202311,95,12.339871805367562
Kildare,439647.58,0,1,1,12.993731004960011,2023,7,Kildare,202307,91,12.675999534796896
Kildare,385000.0,0,0,0,12.861001210669146,2023,6,Kildare,202306,90,12.675999534796896
Dublin,320139.21,0,1,1,12.676514335063487,2023,9,DUBLIN_OTHER,202309,93,13.024492578828188
Cork,230000.0,0,0,0,12.345838935721968,2023,11,Cork,202311,95,12.50443003876485
Wexford,325000.0,0,0,0,12.691583538230216,2023,12,Wexford,202312,96,12.285757562448085
Wexford,150000.0,0,0,0,11.918397239722838,2023,10,Wexford,202310,94,12.285757562448085
Meath,720000.0,0,0,0,13.487007879880162,2023,1,Meath,202301,85,12.627426404419412
Dublin,440000.0,0,0,0,12.994532278619134,2023,7,DUBLIN_OTHER,202307,91,13.024492578828188
Laois,228500.0,0,0,0,12.339295865674435,2023,12,Laois,202312,96,12.220436895468328
Dublin,605000.0,0,0,0,13.312985389904174,2023,2,DUBLIN8,202302,86,12.762815007876304
Offaly,273040.0,0,1,1,12.51737724604092,2023,5,Offaly,202305,89,12.212408390557984
Dublin,310000.0,0,0,0,12.644330802262578,2023,5,DUBLIN7,202305,89,12.91650199573074
Dublin,340000.0,0,0,0,12.73670383776449,2023,10,DUBLIN_OTHER,202310,94,13.024492578828188
Kildare,400000.0,0,0,0,12.899222326086994,2023,11,Kildare,202311,95,12.675999534796896
Dublin,575000.0,0,0,0,13.26212705890841,2023,6,DUBLIN_OTHER,202306,90,13.024492578828188
Laois,275000.0,0,0,0,12.524530013005734,2023,11,Laois,202311,95,12.220436895468328
Cork,135000.0,1,0,0,11.81303746480054,2023,3,Cork,202303,87,12.50443003876485
Dublin,310000.0,0,0,0,12.644330802262578,2023,10,DUBLIN15,202310,94,12.820344173198317
Cork,167000.0,0,0,0,12.025755079404917,2023,8,Cork,202308,92,12.50443003876485
Cork,295154.18,0,1,1,12.595256530912932,2023,3,Cork,202303,87,12.50443003876485
Wexford,90000.0,0,0,0,11.407576060361786,2023,6,Wexford,202306,90,12.285757562448085
Westmeath,275000.0,0,0,0,12.524530013005734,2023,10,Westmeath,202310,94,12.32595104958248
Limerick,381000.0,0,0,0,12.850557278777307,2023,5,Limerick,202305,89,12.311474033007881
Dublin,337000.0,0,0,0,12.727841176689148,2023,11,DUBLIN9,202311,95,12.867594882210415
Clare,36363.64,0,0,0,10.501352152910876,2023,11,Clare,202311,95,12.2671824036934
Limerick,343612.33,0,1,1,12.74727226345032,2023,8,Limerick,202308,92,12.311474033007881
Waterford,120000.0,0,0,0,11.695255355062796,2023,7,Waterford,202307,91,12.339871805367562
Westmeath,270000.0,0,0,0,12.506180941677355,2023,6,Westmeath,202306,90,12.32595104958248
Mayo,125000.0,0,0,0,11.736077016252436,2023,8,Mayo,202308,92,11.974021242539303
Kildare,542000.0,0,0,0,13.20302312543853,2023,3,Kildare,202303,87,12.675999534796896
Meath,435000.0,0,0,0,12.983103608918752,2023,12,Meath,202312,96,12.627426404419412
Dublin,860000.0,0,0,0,13.664688831019712,2023,8,DUBLIN_OTHER,202308,92,13.024492578828188
Dublin,360000.0,1,0,0,12.793862088206213,2023,8,DUBLIN17,202308,92,12.773166455982537
Cork,465000.0,0,0,0,13.049794835104816,2023,2,Cork,202302,86,12.50443003876485
Meath,315000.0,1,0,0,12.660331092405906,2023,2,Meath,202302,86,12.627426404419412
Louth,201000.0,0,0,0,12.211065162153217,2023,4,Louth,202304,88,12.33576473624581
Louth,76000.0,0,0,0,11.23850177707664,2023,6,Louth,202306,90,12.33576473624581
Dublin,350000.0,0,0,0,12.765691290604371,2023,2,DUBLIN8,202302,86,12.762815007876304
Galway,320000.0,0,0,0,12.676079399771028,2023,9,Galway,202309,93,12.324432211603508
Dublin,775000.0,0,0,0,13.560619598657231,2023,8,DUBLIN15,202308,92,12.820344173198317
Dublin,765000.0,0,0,0,13.54763241999736,2023,8,DUBLIN_OTHER,202308,92,13.024492578828188
Galway,115000.0,0,0,0,11.652696102959752,2023,7,Galway,202307,91,12.324432211603508
Kildare,355000.0,0,0,0,12.779875885354992,2023,10,Kildare,202310,94,12.675999534796896
Leitrim,160000.0,0,0,0,11.982935344196433,2023,5,Leitrim,202305,89,11.7811427547167
Kildare,350325.0,0,1,1,12.7666194285266,2023,6,Kildare,202306,90,12.675999534796896
Dublin,1075000.0,0,0,0,13.887832149776026,2023,6,DUBLIN_OTHER,202306,90,13.024492578828188
Laois,345000.0,0,0,0,12.75130259456002,2023,10,Laois,202310,94,12.220436895468328
Dublin,350000.0,0,0,0,12.765691290604371,2023,9,DUBLIN13,202309,93,12.930779661097692
Dublin,650000.0,0,0,0,13.384729180332174,2023,12,DUBLIN_OTHER,202312,96,13.024492578828188
Dublin,559471.36,0,1,1,13.234749404262718,2023,12,DUBLIN_OTHER,202312,96,13.024492578828188
Dublin,820000.0,0,0,0,13.617060838751888,2023,7,DUBLIN2,202307,91,13.053077440919212
Galway,350000.0,0,0,0,12.765691290604371,2023,8,Galway,202308,92,12.324432211603508
Cork,284000.0,0,0,0,12.556733038263904,2023,5,Cork,202305,89,12.50443003876485
Cork,252052.0,1,1,1,12.437394661840262,2023,8,Cork,202308,92,12.50443003876485
Cork,485000.0,0,0,0,13.091906231773164,2023,7,Cork,202307,91,12.50443003876485
Limerick,300000.0,0,0,0,12.611541086966117,2023,11,Limerick,202311,95,12.311474033007881
Wexford,299000.0,0,0,0,12.608202196848836,2023,3,Wexford,202303,87,12.285757562448085
Cork,300000.0,0,0,0,12.611541086966117,2023,9,Cork,202309,93,12.50443003876485
Dublin,458000.0,0,0,0,13.034626646500053,2023,10,DUBLIN7,202310,94,12.91650199573074
Wicklow,400881.0,0,1,1,12.901422398645307,2023,12,Wicklow,202312,96,12.874432109580823
Cavan,235000.0,0,0,0,12.367345048436391,2023,6,Cavan,202306,90,11.964704034181656
Westmeath,58000.0,1,0,0,10.968215530759236,2023,12,Westmeath,202312,96,12.32595104958248
Dublin,705000.0,0,0,0,13.465954500233115,2023,5,DUBLIN14,202305,89,13.444699060310326
Cork,60000.0,0,0,0,11.002116507732016,2023,10,Cork,202310,94,12.50443003876485
Kilkenny,395000.0,0,0,0,12.886643575525625,2023,12,Kilkenny,202312,96,12.436845478382772
Cork,640000.0,0,0,0,13.369225017834632,2023,2,Cork,202302,86,12.50443003876485
Tipperary,155000.0,0,0,0,11.951186847493476,2023,9,Tipperary,202309,93,12.020955469125807
Dublin,365638.78,0,1,1,12.809403920082858,2023,8,DUBLIN_OTHER,202308,92,13.024492578828188
Dublin,270000.0,0,0,0,12.506180941677355,2023,9,DUBLIN_OTHER,202309,93,13.024492578828188
Louth,220000.0,1,0,0,12.301387370778713,2023,3,Louth,202303,87,12.33576473624581
Dublin,184000.0,0,0,0,12.122696471358964,2023,6,DUBLIN11,202306,90,12.54830809998699
Cork,235000.0,0,0,0,12.367345048436391,2023,1,Cork,202301,85,12.50443003876485
Kildare,780000.0,0,0,0,13.567050480716237,2023,10,Kildare,202310,94,12.675999534796896
Offaly,326215.0,1,1,1,12.69531501762894,2023,7,Offaly,202307,91,12.212408390557984
Kildare,240000.0,1,1,1,12.388398368982116,2023,6,Kildare,202306,90,12.675999534796896
Wexford,250000.0,0,0,0,12.429220196836384,2023,9,Wexford,202309,93,12.285757562448085
Dublin,283000.0,0,0,0,12.553205710188037,2023,12,DUBLIN_OTHER,202312,96,13.024492578828188
Dublin,440484.58,0,1,1,12.995632988294744,2023,8,DUBLIN_OTHER,202308,92,13.024492578828188
Dublin,201000.0,0,0,0,12.211065162153217,2023,7,DUBLIN11,202307,91,12.54830809998699
Dublin,341000.0,0,0,0,12.739640688812674,2023,6,DUBLIN9,202306,90,12.867594882210415
Roscommon,150000.0,0,0,0,11.918397239722838,2023,10,Roscommon,202310,94,11.82174218243504
Galway,97248.0,0,0,0,11.485029978651475,2023,2,Galway,202302,86,12.324432211603508
Cork,195000.0,0,0,0,12.180759965737863,2023,12,Cork,202312,96,12.50443003876485
Dublin,185714.28,0,0,0,12.131970027208274,2023,11,DUBLIN1,202311,95,12.693381515153343
Cork,505000.0,0,0,0,13.132315688453556,2023,11,Cork,202311,95,12.50443003876485
Wexford,217000.0,0,0,1,12.28765724080691,2023,6,Wexford,202306,90,12.285757562448085
Dublin,275000.0,0,0,0,12.524530013005734,2023,9,DUBLIN17,202309,93,12.773166455982537
Dublin,701000.0,0,0,0,13.460264592549231,2023,10,DUBLIN_OTHER,202310,94,13.024492578828188
Dublin,447500.0,0,0,0,13.011434051331422,2023,4,DUBLIN_OTHER,202304,88,13.024492578828188
Dublin,600000.0,0,0,0,13.304686600863562,2023,11,DUBLIN1,202311,95,12.693381515153343
Wexford,445000.0,0,0,0,13.005831808336865,2023,1,Wexford,202301,85,12.285757562448085
Wicklow,814977.0,0,1,1,13.610916397993629,2023,12,Wicklow,202312,96,12.874432109580823
Westmeath,315000.0,1,1,1,12.660331092405906,2023,12,Westmeath,202312,96,12.32595104958248
Tipperary,30000.0,0,0,0,10.308985993422082,2023,8,Tipperary,202308,92,12.020955469125807
Tipperary,190000.0,0,0,0,12.154784614286667,2023,3,Tipperary,202303,87,12.020955469125807
Dublin,1000000.0,0,0,0,13.815511557963774,2023,9,DUBLIN16,202309,93,13.256865156203732
Wexford,148000.0,0,0,0,11.904974309480185,2023,7,Wexford,202307,91,12.285757562448085
Kildare,387665.0,0,1,1,12.867899423140758,2023,12,Kildare,202312,96,12.675999534796896
Wicklow,300000.0,0,0,0,12.611541086966117,2023,7,Wicklow,202307,91,12.874432109580823
Westmeath,339207.0,0,1,1,12.734368767527426,2023,12,Westmeath,202312,96,12.32595104958248
Cavan,10000.0,0,0,0,9.210440366976515,2023,11,Cavan,202311,95,11.964704034181656
Donegal,180000.0,0,0,0,12.100717685412471,2023,8,Donegal,202308,92,11.904104924590658
Kildare,220000.0,0,0,0,12.301387370778713,2023,6,Kildare,202306,90,12.675999534796896
Dublin,360000.0,0,0,0,12.793862088206213,2023,10,DUBLIN9,202310,94,12.867594882210415
Cork,284000.0,0,0,0,12.556733038263904,2023,5,Cork,202305,89,12.50443003876485
Cork,387000.0,0,0,0,12.866182555987908,2023,11,Cork,202311,95,12.50443003876485
Cork,280000.0,0,0,0,12.54254845357358,2023,2,Cork,202302,86,12.50443003876485
Carlow,290748.9,0,1,1,12.58021872644276,2023,9,Carlow,202309,93,12.106972331013218
Wexford,600000.0,0,0,0,13.304686600863562,2023,1,Wexford,202301,85,12.285757562448085
Kerry,230000.0,0,0,0,12.345838935721968,2023,4,Kerry,202304,88,12.148198081573433
Kildare,310000.0,1,0,0,12.644330802262578,2023,11,Kildare,202311,95,12.675999534796896
Dublin,407500.0,1,0,0,12.917798665647773,2023,10,DUBLIN18,202310,94,13.184163001284368
Dublin,1330000.0,0,0,0,14.100690252077351,2023,10,DUBLIN3,202310,94,13.051437223066184
Cork,285000.0,0,0,0,12.560247968016562,2023,8,Cork,202308,92,12.50443003876485
Mayo,50000.0,0,0,0,10.819798284210286,2023,7,Mayo,202307,91,11.974021242539303
Galway,350000.0,0,0,0,12.765691290604371,2023,11,Galway,202311,95,12.324432211603508
Carlow,350000.0,0,0,0,12.765691290604371,2023,9,Carlow,202309,93,12.106972331013218
Cork,660000.0,0,0,0,13.399996629152977,2023,1,Cork,202301,85,12.50443003876485
Dublin,1180000.0,0,0,0,13.981025843899117,2023,4,DUBLIN4,202304,88,13.624813169080216
Clare,396475.0,0,1,1,12.890370788590747,2023,7,Clare,202307,91,12.2671824036934
Westmeath,157500.0,0,0,0,11.967187086434018,2023,6,Westmeath,202306,90,12.32595104958248
Dublin,750000.0,0,0,0,13.527829818844936,2023,12,DUBLIN3,202312,96,13.051437223066184
Carlow,390000.0,0,0,0,12.873904582205109,2023,7,Carlow,202307,91,12.106972331013218
Laois,255000.0,0,0,0,12.449022745701502,2023,5,Laois,202305,89,12.220436895468328
Dublin,700000.0,0,0,0,13.45883704259595,2023,8,DUBLIN8,202308,92,12.762815007876304
Dublin,255000.0,0,0,0,12.449022745701502,2023,7,DUBLIN15,202307,91,12.820344173198317
Cork,870000.0,0,0,0,13.676249640055394,2023,9,Cork,202309,93,12.50443003876485
Kildare,295295.0,0,0,0,12.59573352209337,2023,11,Kildare,202311,95,12.675999534796896
Donegal,130000.0,0,0,0,11.775297421715829,2023,12,Donegal,202312,96,11.904104924590658
Dublin,510000.0,0,0,0,13.1421679654829,2023,3,DUBLIN_OTHER,202303,87,13.024492578828188
Cork,220000.0,0,0,0,12.301387370778713,2023,4,Cork,202304,88,12.50443003876485
Wicklow,515418.5,0,1,1,13.152736411176187,2023,3,Wicklow,202303,87,12.874432109580823
Galway,457000.0,0,0,0,13.032440858057756,2023,10,Galway,202310,94,12.324432211603508
Dublin,350000.0,0,0,0,12.765691290604371,2023,9,DUBLIN_OTHER,202309,93,13.024492578828188
Dublin,760000.0,0,0,0,13.541075028051122,2023,3,DUBLIN_OTHER,202303,87,13.024492578828188
Kildare,392070.0,0,1,1,12.87919822482089,2023,12,Kildare,202312,96,12.675999534796896
Roscommon,185000.0,0,0,0,12.128116509451258,2023,10,Roscommon,202310,94,11.82174218243504
Wexford,345000.0,0,0,0,12.75130259456002,2023,3,Wexford,202303,87,12.285757562448085
Dublin,412000.0,0,0,0,12.928781055513184,2023,4,DUBLIN12,202304,88,12.802125576520623
Dublin,327346.26,0,1,1,12.698776843588291,2023,11,DUBLIN_OTHER,202311,95,13.024492578828188
Kildare,350325.0,0,1,1,12.7666194285266,2023,7,Kildare,202307,91,12.675999534796896
Louth,200000.0,0,0,0,12.206077645517674,2023,7,Louth,202307,91,12.33576473624581
Kerry,110000.0,0,0,0,11.60824473564232,2023,3,Kerry,202303,87,12.148198081573433
Roscommon,25000.0,0,0,0,10.12667110305036,2023,7,Roscommon,202307,91,11.82174218243504
Dublin,425000.0,0,0,0,12.959846800844964,2023,8,DUBLIN8,202308,92,12.762815007876304
Dublin,273000.0,0,0,0,12.51723073716405,2023,4,DUBLIN11,202304,88,12.54830809998699
Meath,245000.0,0,0,0,12.409017571151187,2023,9,Meath,202309,93,12.627426404419412
Dublin,621000.0,0,0,0,13.339087971220277,2023,1,DUBLIN15,202301,85,12.820344173198317
Clare,281938.0,0,1,1,12.549446014464683,2023,7,Clare,202307,91,12.2671824036934
Meath,343612.0,0,1,1,12.747271303068024,2023,7,Meath,202307,91,12.627426404419412
Limerick,348017.0,0,1,1,12.760009481556896,2023,8,Limerick,202308,92,12.311474033007881
Galway,265000.0,0,0,0,12.487488878546143,2023,7,Galway,202307,91,12.324432211603508
Mayo,161000.0,0,0,0,11.989165855127435,2023,12,Mayo,202312,96,11.974021242539303
Roscommon,270000.0,0,0,0,12.506180941677355,2023,5,Roscommon,202305,89,11.82174218243504
Wicklow,625000.0,0,0,0,13.34550852871726,2023,3,Wicklow,202303,87,12.874432109580823
Waterford,208000.0,0,0,0,12.245298166364206,2023,3,Waterford,202303,87,12.339871805367562
Leitrim,181000.0,0,0,0,12.10625783509458,2023,11,Leitrim,202311,95,11.7811427547167
Cork,53294.68,1,0,0,10.883610556212494,2023,9,Cork,202309,93,12.50443003876485
Dublin,405000.0,0,0,0,12.91164481522143,2023,12,DUBLIN_OTHER,202312,96,13.024492578828188
Wicklow,295000.0,0,0,0,12.59473402514672,2023,5,Wicklow,202305,89,12.874432109580823
Kilkenny,656387.0,0,1,1,13.394507356495314,2023,7,Kilkenny,202307,91,12.436845478382772
Dublin,608968.0,0,1,1,13.319522642276558,2023,3,DUBLIN_OTHER,202303,87,13.024492578828188
Limerick,328000.0,0,1,1,12.700771936142122,2023,12,Limerick,202312,96,12.311474033007881
Kildare,348017.62,0,1,1,12.760011263072355,2023,12,Kildare,202312,96,12.675999534796896
Tipperary,100000.0,0,0,0,11.51293546492023,2023,5,Tipperary,202305,89,12.020955469125807
Dublin,253239.46,0,0,0,12.442094751115109,2023,9,DUBLIN_OTHER,202309,93,13.024492578828188
Dublin,180000.0,0,0,0,12.100717685412471,2023,1,DUBLIN15,202301,85,12.820344173198317
Dublin,466960.35,0,1,1,13.05400177091341,2023,7,DUBLIN_OTHER,202307,91,13.024492578828188
Kildare,453744.0,0,1,1,13.02529064521674,2023,2,Kildare,202302,86,12.675999534796896
Dublin,355000.0,0,0,0,12.779875885354992,2023,10,DUBLIN4,202310,94,13.624813169080216
Dublin,215000.0,0,0,0,12.278397958261774,2023,6,DUBLIN11,202306,90,12.54830809998699
Cork,292000.0,0,0,0,12.584512505902088,2023,8,Cork,202308,92,12.50443003876485
Laois,330396.48,0,1,1,12.708051693481227,2023,12,Laois,202312,96,12.220436895468328
Laois,285000.0,0,1,1,12.560247968016562,2023,6,Laois,202306,90,12.220436895468328
Westmeath,352422.91,0,1,1,12.772590019777708,2023,12,Westmeath,202312,96,12.32595104958248
Dublin,445000.0,0,0,0,13.005831808336865,2023,4,DUBLIN5,202304,88,12.958130882874629
Cork,220000.0,0,0,0,12.301387370778713,2023,1,Cork,202301,85,12.50443003876485
Cork,343612.33,0,1,1,12.74727226345032,2023,1,Cork,202301,85,12.50443003876485
Dublin,365000.0,0,0,0,12.807655372286902,2023,8,DUBLIN15,202308,92,12.820344173198317
Kilkenny,225000.0,0,0,0,12.323860125621126,2023,9,Kilkenny,202309,93,12.436845478382772
Meath,285000.0,0,1,1,12.560247968016562,2023,4,Meath,202304,88,12.627426404419412
Dublin,460000.0,0,0,0,13.03898394237596,2023,3,DUBLIN_OTHER,202303,87,13.024492578828188
Carlow,295000.0,0,0,0,12.59473402514672,2023,8,Carlow,202308,92,12.106972331013218
Wicklow,266339.0,0,1,1,12.492528967056137,2023,10,Wicklow,202310,94,12.874432109580823
Cork,295000.0,0,0,0,12.59473402514672,2023,4,Cork,202304,88,12.50443003876485
Carlow,305000.0,0,0,0,12.628070334272698,2023,9,Carlow,202309,93,12.106972331013218
Dublin,369948.02,0,1,1,12.821120491343564,2023,11,DUBLIN_OTHER,202311,95,13.024492578828188
Cork,280000.0,0,0,0,12.54254845357358,2023,12,Cork,202312,96,12.50443003876485
Cork,303980.0,1,1,1,12.624720478435153,2023,8,Cork,202308,92,12.50443003876485
Dublin,248000.0,0,0,0,12.421188057397057,2023,5,DUBLIN3,202305,89,13.051437223066184
Dublin,530000.0,0,0,0,13.180634172318978,2023,4,DUBLIN18,202304,88,13.184163001284368
Laois,273000.0,0,0,0,12.51723073716405,2023,6,Laois,202306,90,12.220436895468328
Mayo,140000.0,0,0,0,11.849404844423074,2023,6,Mayo,202306,90,11.974021242539303
Cork,270000.0,0,0,0,12.506180941677355,2023,2,Cork,202302,86,12.50443003876485
Waterford,247000.0,0,0,0,12.417147664184917,2023,12,Waterford,202312,96,12.339871805367562
Kildare,422907.48,0,1,1,12.954911075281297,2023,5,Kildare,202305,89,12.675999534796896
Galway,61908.0,0,0,0,11.03342084390342,2023,11,Galway,202311,95,12.324432211603508
Limerick,439000.0,0,0,0,12.992256969959042,2023,2,Limerick,202302,86,12.311474033007881
Clare,180000.0,0,0,0,12.100717685412471,2023,12,Clare,202312,96,12.2671824036934
Dublin,497797.0,0,1,1,13.117949651229775,2023,5,DUBLIN_OTHER,202305,89,13.024492578828188
Dublin,390000.0,0,0,0,12.873904582205109,2023,4,DUBLIN9,202304,88,12.867594882210415
Dublin,385000.0,0,0,0,12.861001210669146,2023,4,DUBLIN18,202304,88,13.184163001284368
Cork,295154.0,0,1,1,12.595255921064055,2023,7,Cork,202307,91,12.50443003876485
Limerick,210000.0,0,0,0,12.25486757159303,2023,3,Limerick,202303,87,12.311474033007881
